Date,close,vol_regime,combined_score,position_scalar,short_vol,long_vol,regime_str
2019-01-17,235.84469604492188,calm,1.9,0.5,0.1072,0.2375,sideways
2019-01-18,238.98387145996094,calm,1.9,0.5,0.1242,0.2392,sideways
2019-01-22,235.7550506591797,normal,1.75,0.5,0.171,0.2389,sideways
2019-01-23,236.24830627441406,calm,2.45,0.5,0.1586,0.239,sideways
2019-01-24,236.37387084960938,calm,2.45,0.5,0.1591,0.2389,sideways
2019-01-25,238.37391662597656,calm,2.45,1.0,0.1612,0.2394,bull_trend
2019-01-28,236.56219482421875,calm,2.45,1.0,0.1367,0.232,bull_trend
2019-01-29,236.24830627441406,calm,2.45,1.0,0.0922,0.2291,bull_trend
2019-01-30,239.98838806152344,calm,2.45,1.0,0.1445,0.2286,bull_trend
2019-01-31,242.09593200683594,calm,2.45,1.0,0.1468,0.2289,bull_trend
2019-02-01,242.21263122558594,calm,2.45,1.0,0.1453,0.227,bull_trend
2019-02-04,243.91664123535156,calm,2.45,1.0,0.1093,0.2265,bull_trend
2019-02-05,244.9391632080078,calm,2.45,1.0,0.0909,0.2256,bull_trend
2019-02-06,244.61624145507812,calm,2.45,1.0,0.0676,0.2253,bull_trend
2019-02-07,242.28433227539062,calm,2.45,1.0,0.1003,0.2259,bull_trend
2019-02-08,242.5803680419922,calm,2.45,1.0,0.1006,0.2255,bull_trend
2019-02-11,242.71481323242188,calm,2.45,1.0,0.0822,0.2213,bull_trend
2019-02-12,245.8360137939453,calm,2.45,1.0,0.1272,0.2228,bull_trend
2019-02-13,246.63418579101562,calm,2.45,1.0,0.1267,0.2221,bull_trend
2019-02-14,246.087158203125,calm,2.45,1.0,0.0917,0.2189,bull_trend
2019-02-15,248.76882934570312,calm,2.45,1.0,0.1039,0.2198,bull_trend
2019-02-19,249.1992950439453,calm,2.45,1.0,0.101,0.2193,bull_trend
2019-02-20,249.70159912109375,calm,2.45,1.0,0.0762,0.2185,bull_trend
2019-02-21,248.8136444091797,calm,2.45,1.0,0.0897,0.2186,bull_trend
2019-02-22,250.35633850097656,calm,2.45,1.0,0.0859,0.216,bull_trend
2019-02-25,250.69715881347656,calm,2.45,1.0,0.055,0.2124,bull_trend
2019-02-26,250.51776123046875,calm,2.45,1.0,0.0572,0.2124,bull_trend
2019-02-27,250.41014099121094,calm,2.45,1.0,0.0572,0.2118,bull_trend
2019-02-28,249.94371032714844,calm,2.45,1.0,0.0504,0.2097,bull_trend
2019-03-01,251.5043487548828,calm,2.45,1.0,0.0507,0.2099,bull_trend
2019-03-04,250.58946228027344,calm,2.45,1.0,0.0596,0.2052,bull_trend
2019-03-05,250.24871826171875,calm,2.45,1.0,0.0602,0.2052,bull_trend
2019-03-06,248.73300170898438,calm,2.45,1.0,0.0733,0.2053,bull_trend
2019-03-07,246.65220642089844,calm,2.45,1.0,0.0891,0.2043,bull_trend
2019-03-08,246.15882873535156,calm,2.45,1.0,0.0463,0.1935,bull_trend
2019-03-11,249.72848510742188,normal,2.3,1.0,0.1421,0.1954,bull_trend
2019-03-12,250.6702423095703,normal,2.3,1.0,0.1452,0.1894,bull_trend
2019-03-13,252.32949829101562,normal,2.3,1.0,0.1375,0.1897,bull_trend
2019-03-14,252.1680450439453,calm,2.45,1.0,0.1046,0.1897,bull_trend
2019-03-15,253.4138641357422,calm,2.45,1.0,0.0879,0.1897,bull_trend
2019-03-18,254.3326873779297,calm,2.45,1.0,0.0427,0.1898,bull_trend
2019-03-19,254.39581298828125,calm,2.45,1.0,0.049,0.1855,bull_trend
2019-03-20,253.62998962402344,calm,2.45,1.0,0.0513,0.1807,bull_trend
2019-03-21,256.494873046875,calm,2.45,1.0,0.0854,0.1816,bull_trend
2019-03-22,251.5581817626953,normal,2.3,1.0,0.1793,0.1835,bull_trend
2019-03-25,251.36900329589844,normal,2.3,1.0,0.1742,0.1798,bull_trend
2019-03-26,253.24281311035156,normal,2.85,1.0,0.1878,0.1741,bull_trend
2019-03-27,251.91847229003906,normal,2.85,1.0,0.19,0.1646,bull_trend
2019-03-28,252.87338256835938,normal,2.85,1.0,0.1644,0.1333,bull_trend
2019-03-29,254.46783447265625,calm,3.0,1.0,0.0836,0.1331,bull_trend
2019-04-01,257.4856872558594,normal,2.85,1.0,0.1006,0.1343,bull_trend
2019-04-02,257.6117858886719,normal,2.85,1.0,0.1014,0.1337,bull_trend
2019-04-03,258.01708984375,calm,3.0,1.0,0.0719,0.1337,bull_trend
2019-04-04,258.70172119140625,calm,3.0,1.0,0.0734,0.1227,bull_trend
2019-04-05,259.9540100097656,calm,3.0,1.0,0.0719,0.1056,bull_trend
2019-04-08,260.152099609375,calm,3.0,1.0,0.028,0.105,bull_trend
2019-04-09,258.81884765625,calm,3.0,1.0,0.0591,0.1049,bull_trend
2019-04-10,259.70172119140625,calm,3.0,1.0,0.0617,0.1048,bull_trend
2019-04-11,259.6296081542969,calm,3.0,1.0,0.0612,0.1049,bull_trend
2019-04-12,261.38623046875,calm,3.0,1.0,0.0702,0.1053,bull_trend
2019-04-15,261.21514892578125,calm,3.0,1.0,0.0713,0.1042,bull_trend
2019-04-16,261.38623046875,calm,3.0,1.0,0.0494,0.1024,bull_trend
2019-04-17,260.7466735839844,calm,3.0,1.0,0.0558,0.1027,bull_trend
2019-04-18,261.2601013183594,calm,3.0,1.0,0.0553,0.1021,bull_trend
2019-04-22,261.4853820800781,calm,3.0,1.0,0.0268,0.0993,bull_trend
2019-04-23,263.83660888671875,normal,2.85,1.0,0.0672,0.0956,bull_trend
2019-04-24,263.2509460449219,normal,2.85,1.0,0.0737,0.096,bull_trend
2019-04-25,263.0888366699219,normal,2.85,1.0,0.0686,0.096,bull_trend
2019-04-26,264.31396484375,normal,2.85,1.0,0.0716,0.0953,bull_trend
2019-04-29,264.7283630371094,normal,2.85,1.0,0.0708,0.0934,bull_trend
2019-04-30,264.86346435546875,calm,3.0,1.0,0.041,0.0932,bull_trend
2019-05-01,262.87255859375,normal,2.85,1.0,0.0714,0.0906,bull_trend
2019-05-02,262.3050842285156,normal,2.85,1.0,0.0727,0.0897,bull_trend
2019-05-03,264.8724365234375,normal,2.85,1.0,0.1,0.0912,bull_trend
2019-05-06,263.7825012207031,normal,2.85,1.0,0.104,0.0912,bull_trend
2019-05-07,259.37738037109375,stress,2.7,1.0,0.1521,0.0978,bull_trend
2019-05-08,259.0170593261719,stress,2.7,1.0,0.1497,0.0978,bull_trend
2019-05-09,258.2332458496094,stress,2.7,1.0,0.1496,0.0958,bull_trend
2019-05-10,259.5304870605469,normal,2.85,1.0,0.1256,0.0961,bull_trend
2019-05-13,253.008544921875,stress,2.15,1.0,0.1955,0.1095,bull_trend
2019-05-14,255.2965850830078,stress,2.15,1.0,0.2103,0.108,bull_trend
2019-05-15,256.7919921875,stress,2.15,0.5,0.22,0.1084,sideways
2019-05-16,259.1701965332031,stress,2.7,0.5,0.2321,0.1096,sideways
2019-05-17,257.49468994140625,extreme_stress,2.0,0.5,0.2333,0.1086,sideways
2019-05-20,255.79212951660156,normal,2.3,0.5,0.1287,0.1096,sideways
2019-05-21,258.09820556640625,normal,2.3,0.5,0.1286,0.1109,sideways
2019-05-22,257.3054504394531,normal,2.3,1.0,0.1283,0.1108,bull_trend
2019-05-23,254.16156005859375,normal,2.3,1.0,0.1257,0.1131,bull_trend
2019-05-24,254.73802185058594,normal,2.3,1.0,0.1295,0.1131,bull_trend
2019-05-28,252.36888122558594,normal,2.3,1.0,0.1366,0.1147,bull_trend
2019-05-29,250.67527770996094,normal,2.3,1.0,0.0894,0.1155,bull_trend
2019-05-30,251.3599853515625,normal,2.3,1.0,0.1081,0.1156,bull_trend
2019-05-31,247.97283935546875,normal,2.3,1.0,0.1139,0.118,bull_trend
2019-06-03,247.34230041503906,normal,2.3,1.0,0.0989,0.1179,bull_trend
2019-06-04,252.71119689941406,stress,2.15,1.0,0.2117,0.1258,bull_trend
2019-06-05,254.90032958984375,stress,2.15,1.0,0.2075,0.1262,bull_trend
2019-06-06,256.55767822265625,stress,2.15,0.5,0.2084,0.1255,sideways
2019-06-07,259.125244140625,normal,2.85,0.5,0.1379,0.1268,sideways
2019-06-10,260.3142395019531,normal,2.85,0.5,0.1065,0.124,sideways
2019-06-11,260.2511901855469,calm,3.0,1.0,0.0637,0.1238,bull_trend
2019-06-12,259.7918395996094,calm,3.0,1.0,0.0769,0.1233,bull_trend
2019-06-13,260.8638610839844,calm,3.0,1.0,0.0734,0.1235,bull_trend
2019-06-14,260.575439453125,calm,3.0,1.0,0.0478,0.1232,bull_trend
2019-06-17,260.67462158203125,calm,3.0,1.0,0.0365,0.123,bull_trend
2019-06-18,263.4040832519531,calm,3.0,1.0,0.0801,0.1247,bull_trend
2019-06-19,263.9986572265625,calm,3.0,1.0,0.0715,0.1245,bull_trend
2019-06-20,266.52099609375,calm,3.0,1.0,0.0849,0.124,bull_trend
2019-06-21,266.1335144042969,normal,2.85,1.0,0.0863,0.1173,bull_trend
2019-06-24,265.8077087402344,normal,2.85,1.0,0.0915,0.1173,bull_trend
2019-06-25,263.20068359375,normal,2.85,1.0,0.1111,0.1185,bull_trend
2019-06-26,262.93817138671875,normal,2.85,1.0,0.1091,0.1179,bull_trend
2019-06-27,263.8705139160156,calm,3.0,1.0,0.0768,0.1179,bull_trend
2019-06-28,265.2284240722656,normal,2.85,1.0,0.0924,0.1177,bull_trend
2019-07-01,267.6363220214844,normal,2.85,1.0,0.1147,0.1167,bull_trend
2019-07-02,268.3332214355469,calm,3.0,1.0,0.0584,0.1168,bull_trend
2019-07-03,270.47869873046875,calm,3.0,1.0,0.0443,0.1177,bull_trend
2019-07-05,270.17083740234375,calm,3.0,1.0,0.0658,0.1177,bull_trend
2019-07-08,268.6862487792969,normal,2.85,1.0,0.0974,0.1181,bull_trend
2019-07-09,269.0212707519531,calm,3.0,1.0,0.0787,0.1181,bull_trend
2019-07-10,270.306640625,normal,2.85,1.0,0.0828,0.1178,bull_trend
2019-07-11,270.9403076171875,calm,3.0,1.0,0.0619,0.1177,bull_trend
2019-07-12,272.1532897949219,calm,3.0,1.0,0.0661,0.1179,bull_trend
2019-07-15,272.24383544921875,calm,3.0,1.0,0.031,0.1173,bull_trend
2019-07-16,271.3657531738281,calm,3.0,1.0,0.0525,0.1175,bull_trend
2019-07-17,269.5191345214844,calm,3.0,1.0,0.0713,0.1185,bull_trend
2019-07-18,270.50579833984375,calm,3.0,1.0,0.0752,0.1185,bull_trend
2019-07-19,269.0031433105469,calm,3.0,1.0,0.0684,0.1191,bull_trend
2019-07-22,269.6639404296875,calm,3.0,1.0,0.0749,0.1191,bull_trend
2019-07-23,271.5920104980469,normal,2.85,1.0,0.0964,0.1187,bull_trend
2019-07-24,272.8684997558594,calm,3.0,1.0,0.0764,0.1188,bull_trend
2019-07-25,271.5648498535156,normal,2.85,1.0,0.0904,0.1193,bull_trend
2019-07-26,273.38433837890625,calm,3.0,1.0,0.0771,0.1197,bull_trend
2019-07-29,272.8864440917969,normal,2.85,1.0,0.0854,0.1197,bull_trend
2019-07-30,272.2166748046875,calm,3.0,1.0,0.0786,0.1199,bull_trend
2019-07-31,269.238525390625,normal,2.85,1.0,0.1008,0.121,bull_trend
2019-08-01,266.8939208984375,normal,2.85,1.0,0.1095,0.1223,bull_trend
2019-08-02,264.8843994140625,calm,2.45,1.0,0.0633,0.1217,bull_trend
2019-08-05,256.9184875488281,normal,2.3,1.0,0.1683,0.1356,bull_trend
2019-08-06,260.5212707519531,extreme_stress,2.0,1.0,0.2484,0.1345,bull_trend
2019-08-07,260.67510986328125,extreme_stress,2.0,1.0,0.2551,0.1344,bull_trend
2019-08-08,265.7895812988281,extreme_stress,2.55,1.0,0.3116,0.1398,bull_trend
2019-08-09,263.97918701171875,extreme_stress,2.0,1.0,0.3106,0.1402,bull_trend
2019-08-12,260.76568603515625,stress,2.15,1.0,0.2145,0.1329,bull_trend
2019-08-13,264.8209533691406,stress,2.15,0.5,0.2196,0.1352,sideways
2019-08-14,256.990966796875,extreme_stress,2.0,0.5,0.3234,0.1476,sideways
2019-08-15,257.6698913574219,extreme_stress,2.0,0.5,0.2672,0.1465,sideways
2019-08-16,261.4717712402344,extreme_stress,2.0,0.5,0.3047,0.1489,sideways
2019-08-19,264.62188720703125,extreme_stress,2.0,0.5,0.301,0.15,sideways
2019-08-20,262.5941467285156,extreme_stress,2.0,0.5,0.2851,0.1499,sideways
2019-08-21,264.7304992675781,normal,2.3,0.5,0.141,0.1506,sideways
2019-08-22,264.6490478515625,normal,2.3,0.5,0.1469,0.1484,sideways
2019-08-23,257.8509216308594,stress,2.15,0.5,0.2373,0.1574,sideways
2019-08-26,260.7022705078125,normal,2.3,0.5,0.2335,0.1577,sideways
2019-08-27,259.6792907714844,normal,2.3,0.5,0.2302,0.1572,sideways
2019-08-28,261.5079345703125,normal,2.3,1.0,0.2272,0.1577,bull_trend
2019-08-29,264.84820556640625,stress,2.15,1.0,0.2522,0.1569,bull_trend
2019-08-30,264.7304992675781,normal,2.3,1.0,0.1151,0.1567,bull_trend
2019-09-03,263.1826171875,normal,2.3,1.0,0.124,0.1516,bull_trend
2019-09-04,266.1698303222656,normal,2.3,1.0,0.1261,0.1523,bull_trend
2019-09-05,269.5915222167969,normal,2.85,1.0,0.1382,0.1538,bull_trend
2019-09-06,269.79974365234375,normal,2.85,1.0,0.1278,0.1527,bull_trend
2019-09-09,269.935546875,normal,2.85,1.0,0.126,0.1525,bull_trend
2019-09-10,269.8721008300781,calm,3.0,1.0,0.1027,0.1525,bull_trend
2019-09-11,271.7911682128906,calm,3.0,1.0,0.09,0.1529,bull_trend
2019-09-12,272.73260498046875,calm,3.0,1.0,0.0479,0.1529,bull_trend
2019-09-13,272.5515441894531,calm,3.0,1.0,0.0518,0.1529,bull_trend
2019-09-16,271.7096862792969,calm,3.0,1.0,0.0635,0.153,bull_trend
2019-09-17,272.397705078125,calm,3.0,1.0,0.0622,0.1518,bull_trend
2019-09-18,272.5606689453125,calm,3.0,1.0,0.0413,0.1518,bull_trend
2019-09-19,272.5425109863281,calm,3.0,1.0,0.0324,0.1507,bull_trend
2019-09-20,271.2547912597656,calm,3.0,1.0,0.0464,0.151,bull_trend
2019-09-23,271.1912536621094,calm,3.0,1.0,0.0423,0.1509,bull_trend
2019-09-24,269.0631103515625,calm,3.0,1.0,0.0584,0.1505,bull_trend
2019-09-25,270.65460205078125,calm,3.0,1.0,0.083,0.1508,bull_trend
2019-09-26,270.0907897949219,calm,3.0,1.0,0.0822,0.1508,bull_trend
2019-09-27,268.6357727050781,calm,3.0,1.0,0.0838,0.1509,bull_trend
2019-09-30,269.88153076171875,calm,3.0,1.0,0.0962,0.1501,bull_trend
2019-10-01,266.67144775390625,normal,2.3,1.0,0.1166,0.152,bull_trend
2019-10-02,261.960693359375,normal,2.3,1.0,0.1371,0.1551,bull_trend
2019-10-03,264.1069641113281,normal,2.3,1.0,0.1727,0.156,bull_trend
2019-10-04,267.6808166503906,normal,2.85,1.0,0.2135,0.1581,bull_trend
2019-10-07,266.52587890625,normal,2.85,1.0,0.2089,0.1583,bull_trend
2019-10-08,262.3882751464844,normal,2.3,1.0,0.2206,0.1609,bull_trend
2019-10-09,264.87994384765625,normal,2.3,1.0,0.1902,0.1621,bull_trend
2019-10-10,266.67144775390625,normal,2.85,1.0,0.1876,0.1624,bull_trend
2019-10-11,269.4360046386719,normal,2.85,1.0,0.1764,0.1638,bull_trend
2019-10-14,269.1359558105469,normal,2.85,1.0,0.1713,0.1637,bull_trend
2019-10-15,271.8004150390625,calm,3.0,1.0,0.0761,0.1643,bull_trend
2019-10-16,271.3639221191406,calm,3.0,1.0,0.0929,0.1642,bull_trend
2019-10-17,272.16412353515625,calm,3.0,1.0,0.0919,0.1639,bull_trend
2019-10-18,270.972900390625,calm,3.0,1.0,0.0881,0.1641,bull_trend
2019-10-21,272.80987548828125,calm,3.0,1.0,0.093,0.164,bull_trend
2019-10-22,271.918701171875,calm,3.0,1.0,0.074,0.1639,bull_trend
2019-10-23,272.70989990234375,calm,3.0,1.0,0.0744,0.1637,bull_trend
2019-10-24,273.15545654296875,calm,3.0,1.0,0.0728,0.1632,bull_trend
2019-10-25,274.2740173339844,calm,3.0,1.0,0.0589,0.1633,bull_trend
2019-10-28,275.8200378417969,calm,3.0,1.0,0.0539,0.1636,bull_trend
2019-10-29,275.7381286621094,calm,3.0,1.0,0.0361,0.162,bull_trend
2019-10-30,276.58392333984375,calm,3.0,1.0,0.0361,0.161,bull_trend
2019-10-31,275.84722900390625,calm,3.0,1.0,0.0537,0.1603,bull_trend
2019-11-01,278.4026184082031,calm,3.0,1.0,0.0749,0.1485,bull_trend
2019-11-04,279.521240234375,calm,3.0,1.0,0.0722,0.1464,bull_trend
2019-11-05,279.21209716796875,calm,3.0,1.0,0.0745,0.1464,bull_trend
2019-11-06,279.2756652832031,calm,3.0,1.0,0.0759,0.1415,bull_trend
2019-11-07,280.2578125,calm,3.0,1.0,0.0639,0.1408,bull_trend
2019-11-08,280.9489440917969,calm,3.0,1.0,0.0348,0.1382,bull_trend
2019-11-11,280.41241455078125,calm,3.0,1.0,0.0367,0.1352,bull_trend
2019-11-12,281.0035705566406,calm,3.0,1.0,0.034,0.1202,bull_trend
2019-11-13,281.094482421875,calm,3.0,1.0,0.0338,0.1202,bull_trend
2019-11-14,281.5037536621094,calm,3.0,1.0,0.028,0.1171,bull_trend
2019-11-15,283.540771484375,calm,2.45,1.0,0.0537,0.1157,bull_trend
2019-11-18,283.74993896484375,calm,2.45,1.0,0.0445,0.1143,bull_trend
2019-11-19,283.66802978515625,calm,2.45,1.0,0.0485,0.1135,bull_trend
2019-11-20,282.6131286621094,calm,3.0,1.0,0.063,0.1139,bull_trend
2019-11-21,282.1585388183594,calm,3.0,1.0,0.0656,0.1002,bull_trend
2019-11-22,282.78594970703125,calm,3.0,1.0,0.036,0.0983,bull_trend
2019-11-25,284.9776306152344,normal,2.85,1.0,0.07,0.0986,bull_trend
2019-11-26,285.623291015625,normal,2.85,1.0,0.0697,0.0979,bull_trend
2019-11-27,286.896484375,calm,2.45,1.0,0.0545,0.0954,bull_trend
2019-11-29,285.83251953125,calm,3.0,1.0,0.0664,0.0959,bull_trend
2019-12-02,283.4043884277344,normal,2.85,1.0,0.1035,0.0968,bull_trend
2019-12-03,281.5037536621094,normal,2.85,1.0,0.0892,0.0958,bull_trend
2019-12-04,283.2406005859375,normal,2.85,1.0,0.105,0.0933,bull_trend
2019-12-05,283.74993896484375,normal,2.85,1.0,0.0966,0.0934,bull_trend
2019-12-06,286.3417053222656,normal,2.85,1.0,0.1233,0.0948,bull_trend
2019-12-09,285.44140625,normal,2.85,1.0,0.1032,0.0951,bull_trend
2019-12-10,285.123046875,normal,2.85,1.0,0.0805,0.0944,bull_trend
2019-12-11,285.9324035644531,normal,2.85,1.0,0.0744,0.0943,bull_trend
2019-12-12,288.3969421386719,normal,2.85,1.0,0.0882,0.0956,bull_trend
2019-12-13,288.5697326660156,normal,2.85,1.0,0.0717,0.0952,bull_trend
2019-12-16,290.55224609375,calm,3.0,1.0,0.0653,0.0959,bull_trend
2019-12-17,290.6158752441406,calm,3.0,1.0,0.0597,0.0959,bull_trend
2019-12-18,290.63397216796875,calm,3.0,1.0,0.0656,0.0959,bull_trend
2019-12-19,291.8254089355469,calm,3.0,1.0,0.0478,0.0954,bull_trend
2019-12-20,293.1047668457031,calm,2.45,1.0,0.0465,0.0955,bull_trend
2019-12-23,293.55255126953125,calm,2.45,1.0,0.0329,0.0937,bull_trend
2019-12-24,293.5617370605469,calm,2.45,1.0,0.0336,0.0933,bull_trend
2019-12-26,295.1244812011719,calm,2.45,1.0,0.035,0.0934,bull_trend
2019-12-27,295.05133056640625,calm,2.45,1.0,0.0402,0.0924,bull_trend
2019-12-30,293.4246520996094,calm,3.0,1.0,0.0619,0.0933,bull_trend
2019-12-31,294.137451171875,normal,2.85,1.0,0.0634,0.0893,bull_trend
2020-01-02,296.88818359375,normal,2.3,1.0,0.0892,0.0817,bull_trend
2020-01-03,294.6401672363281,normal,2.85,1.0,0.1067,0.0829,bull_trend
2020-01-06,295.7641906738281,normal,2.85,1.0,0.1107,0.0795,bull_trend
2020-01-07,294.93255615234375,normal,2.85,1.0,0.1028,0.0791,bull_trend
2020-01-08,296.50439453125,stress,2.7,1.0,0.1072,0.0714,bull_trend
2020-01-09,298.51495361328125,normal,2.85,1.0,0.0966,0.0704,bull_trend
2020-01-10,297.65582275390625,normal,2.85,1.0,0.0728,0.0703,bull_trend
2020-01-13,299.7029724121094,normal,2.85,1.0,0.0804,0.0689,bull_trend
2020-01-14,299.2460021972656,normal,2.85,1.0,0.0752,0.069,bull_trend
2020-01-15,299.922119140625,normal,2.85,1.0,0.0721,0.067,bull_trend
2020-01-16,302.4170227050781,normal,2.3,1.0,0.0786,0.068,bull_trend
2020-01-17,303.3584289550781,normal,2.3,1.0,0.062,0.068,bull_trend
2020-01-21,302.7643737792969,normal,2.85,1.0,0.0661,0.0673,bull_trend
2020-01-22,302.8009338378906,normal,2.85,1.0,0.0613,0.0666,bull_trend
2020-01-23,303.1481628417969,normal,2.85,1.0,0.062,0.0658,bull_trend
2020-01-24,300.45220947265625,normal,2.85,1.0,0.0734,0.0691,bull_trend
2020-01-27,295.6361999511719,normal,2.85,1.0,0.115,0.0776,bull_trend
2020-01-28,298.73419189453125,stress,2.7,1.0,0.1612,0.0795,bull_trend
2020-01-29,298.48748779296875,stress,2.7,1.0,0.1603,0.0792,bull_trend
2020-01-30,299.4562072753906,stress,2.7,1.0,0.1642,0.0792,bull_trend
2020-01-31,294.0186462402344,stress,2.7,1.0,0.1972,0.0882,bull_trend
2020-02-03,296.20281982421875,stress,2.7,1.0,0.1784,0.0888,bull_trend
2020-02-04,300.71734619140625,stress,2.7,1.0,0.1974,0.0918,bull_trend
2020-02-05,304.19000244140625,extreme_stress,2.55,1.0,0.208,0.0939,bull_trend
2020-02-06,305.21356201171875,stress,2.7,1.0,0.208,0.0938,bull_trend
2020-02-07,303.58685302734375,normal,2.85,1.0,0.1261,0.0948,bull_trend
2020-02-10,305.8533020019531,normal,2.85,1.0,0.1261,0.0955,bull_trend
2020-02-11,306.3833312988281,normal,2.85,1.0,0.1008,0.0955,bull_trend
2020-02-12,308.35723876953125,normal,2.85,1.0,0.0804,0.0957,bull_trend
2020-02-13,308.02825927734375,normal,2.85,1.0,0.0843,0.0959,bull_trend
2020-02-14,308.521728515625,calm,3.0,1.0,0.057,0.0958,bull_trend
2020-02-18,307.7266845703125,calm,3.0,1.0,0.0546,0.0962,bull_trend
2020-02-19,309.197998046875,calm,3.0,1.0,0.0604,0.0957,bull_trend
2020-02-20,307.9277038574219,calm,3.0,1.0,0.056,0.0963,bull_trend
2020-02-21,304.756591796875,normal,2.85,1.0,0.0914,0.0991,bull_trend
2020-02-24,294.6492614746094,extreme_stress,2.0,1.0,0.2301,0.1202,bull_trend
2020-02-25,285.720703125,extreme_stress,1.45,1.0,0.2627,0.1352,bull_trend
2020-02-26,284.66973876953125,extreme_stress,1.45,1.0,0.2279,0.1354,bull_trend
2020-02-27,271.8847351074219,extreme_stress,0.55,0.0,0.2704,0.1617,bear_trend
2020-02-28,270.74249267578125,extreme_stress,1.45,0.0,0.2931,0.1618,bear_trend
2020-03-02,282.4673767089844,extreme_stress,0.55,0.0,0.5339,0.184,bear_trend
2020-03-03,274.379638671875,extreme_stress,1.45,0.0,0.5297,0.1925,bear_trend
2020-03-04,285.9126281738281,extreme_stress,0.55,0.0,0.6392,0.2098,bear_trend
2020-03-05,276.4083251953125,extreme_stress,1.45,0.0,0.5892,0.2199,bear_trend
2020-03-06,271.8389892578125,extreme_stress,1.45,0.0,0.6061,0.2219,bear_trend
2020-03-09,250.60989379882812,extreme_stress,0.55,0.0,0.6848,0.2706,bear_trend
2020-03-10,263.57763671875,extreme_stress,0.55,0.0,0.8581,0.2903,bear_trend
2020-03-11,250.72869873046875,extreme_stress,0.55,0.0,0.7701,0.3055,bear_trend
2020-03-12,226.73968505859375,extreme_stress,0.55,0.0,0.9244,0.3585,bear_trend
2020-03-13,246.12278747558594,extreme_stress,0.55,0.0,1.2838,0.4,bear_trend
2020-03-16,219.191162109375,extreme_stress,0.55,0.0,1.3923,0.4533,bear_trend
2020-03-17,231.02574157714844,extreme_stress,0.55,0.0,1.4,0.4679,bear_trend
2020-03-18,219.3282470703125,extreme_stress,0.55,0.0,1.4023,0.4769,bear_trend
2020-03-19,219.7943115234375,extreme_stress,0.55,0.0,1.2474,0.477,bear_trend
2020-03-20,210.32244873046875,extreme_stress,0.55,0.0,0.9718,0.4833,bear_trend
2020-03-23,204.94485473632812,extreme_stress,0.55,0.0,0.6733,0.4847,bear_trend
2020-03-24,223.51356506347656,extreme_stress,0.55,0.0,0.9101,0.5209,bear_trend
2020-03-25,226.8595733642578,extreme_stress,0.55,0.0,0.8189,0.5222,bear_trend
2020-03-26,240.1058807373047,extreme_stress,0.55,0.0,0.8887,0.5367,bear_trend
2020-03-27,232.95416259765625,extreme_stress,0.55,0.0,0.8334,0.5391,bear_trend
2020-03-30,240.5194854736328,extreme_stress,0.55,0.0,0.72,0.5438,bear_trend
2020-03-31,236.9344482421875,extreme_stress,0.55,0.0,0.564,0.5443,bear_trend
2020-04-01,226.27127075195312,extreme_stress,0.55,0.0,0.6919,0.5507,bear_trend
2020-04-02,231.4925994873047,extreme_stress,0.55,0.0,0.5318,0.5527,bear_trend
2020-04-03,228.1465606689453,extreme_stress,0.55,0.0,0.5003,0.5531,bear_trend
2020-04-06,243.4702911376953,extreme_stress,0.55,0.0,0.6851,0.5707,bear_trend
2020-04-07,243.71844482421875,extreme_stress,0.55,0.0,0.6677,0.5707,bear_trend
2020-04-08,251.89976501464844,normal,0.85,0.0,0.4985,0.5751,bear_trend
2020-04-09,255.73304748535156,normal,0.85,0.0,0.5006,0.5758,bear_trend
2020-04-13,253.39813232421875,normal,0.85,0.0,0.4781,0.576,bear_trend
2020-04-14,260.87152099609375,calm,1.0,0.0,0.2892,0.5792,bear_trend
2020-04-15,255.32850646972656,calm,1.0,0.0,0.381,0.5805,bear_trend
2020-04-16,256.5603332519531,calm,1.9,0.0,0.3161,0.5806,bear_trend
2020-04-17,263.4913635253906,calm,1.0,0.0,0.3519,0.5831,bear_trend
2020-04-20,258.8492126464844,calm,1.9,0.0,0.3793,0.5839,bear_trend
2020-04-21,250.98968505859375,calm,1.0,0.0,0.3687,0.5867,bear_trend
2020-04-22,256.5603332519531,calm,1.9,0.0,0.3945,0.5888,bear_trend
2020-04-23,256.5418395996094,calm,1.9,0.0,0.3932,0.5887,bear_trend
2020-04-24,260.1177062988281,calm,1.9,0.5,0.3451,0.5894,sideways
2020-04-27,263.8681945800781,calm,1.9,0.5,0.3307,0.5895,sideways
2020-04-28,262.65484619140625,calm,1.9,0.5,0.1766,0.5891,sideways
2020-04-29,269.5307922363281,calm,1.9,0.5,0.1963,0.5917,sideways
2020-04-30,267.0212097167969,calm,1.9,0.5,0.2335,0.5918,sideways
2020-05-01,259.95220947265625,calm,1.9,0.5,0.3274,0.593,sideways
2020-05-04,260.66937255859375,calm,1.9,0.5,0.3049,0.5928,sideways
2020-05-05,263.0776672363281,calm,1.9,0.5,0.314,0.5923,sideways
2020-05-06,261.29443359375,calm,1.9,0.5,0.2159,0.5918,sideways
2020-05-07,264.44744873046875,calm,1.9,0.5,0.247,0.5923,sideways
2020-05-08,268.82293701171875,calm,1.9,0.5,0.144,0.5934,sideways
2020-05-11,268.8780822753906,calm,2.45,0.5,0.1496,0.5931,sideways
2020-05-12,263.51898193359375,calm,1.9,0.5,0.233,0.5943,sideways
2020-05-13,258.85845947265625,calm,2.45,0.5,0.2649,0.5949,sideways
